"state_name","county_name","emp0A01_BS","year","quarter","countyreal","censusdiv","FIPS","msa","pop","white","black","hs","col","medinc","pov","nssi","first.treat","treat","lemp","lpop","lmedinc","region"
"Colorado","Arapahoe",7810,2007,1,8005,"8",8005,TRUE,487.967,0.799000015258789,0.0769999980926514,0.562999992370605,0.352000007629395,50.748,0.0640000009536743,3381,2007,1,8.96316024283373,6.19024778061579,3.92687220827835,"4"
"Colorado","Archuleta",181,2001,1,8007,"8",8007,TRUE,9.898,0.883000030517578,0.00400000005960465,0.612000007629395,0.197000007629395,30.518,0.136999998092651,109,2007,1,5.19849703126583,2.29233271652969,3.41831667346954,"4"
"Colorado","Archuleta",193,2002,1,8007,"8",8007,TRUE,9.898,0.883000030517578,0.00400000005960465,0.612000007629395,0.197000007629395,30.518,0.136999998092651,109,2007,1,5.26269018890489,2.29233271652969,3.41831667346954,"4"
"Colorado","Archuleta",196,2003,1,8007,"8",8007,TRUE,9.898,0.883000030517578,0.00400000005960465,0.612000007629395,0.197000007629395,30.518,0.136999998092651,109,2007,1,5.27811465923052,2.29233271652969,3.41831667346954,"4"
"Colorado","Archuleta",198,2004,1,8007,"8",8007,TRUE,9.898,0.883000030517578,0.00400000005960465,0.612000007629395,0.197000007629395,30.518,0.136999998092651,109,2007,1,5.28826703069454,2.29233271652969,3.41831667346954,"4"
"Colorado","Archuleta",216,2005,1,8007,"8",8007,TRUE,9.898,0.883000030517578,0.00400000005960465,0.612000007629395,0.197000007629395,30.518,0.136999998092651,109,2007,1,5.37527840768417,2.29233271652969,3.41831667346954,"4"
"Colorado","Archuleta",231,2006,1,8007,"8",8007,TRUE,9.898,0.883000030517578,0.00400000005960465,0.612000007629395,0.197000007629395,30.518,0.136999998092651,109,2007,1,5.44241771052179,2.29233271652969,3.41831667346954,"4"
"Colorado","Archuleta",308,2007,1,8007,"8",8007,TRUE,9.898,0.883000030517578,0.00400000005960465,0.612000007629395,0.197000007629395,30.518,0.136999998092651,109,2007,1,5.73009978297357,2.29233271652969,3.41831667346954,"4"
"Colorado","Bent",23,2001,1,8011,"8",8011,TRUE,5.998,0.795,0.0370000004768372,0.580999965667725,0.146000003814697,26.427,0.245,212,2007,1,3.13549421592915,1.79142608032682,3.27438621479577,"4"
"Colorado","Bent",39,2002,1,8011,"8",8011,TRUE,5.998,0.795,0.0370000004768372,0.580999965667725,0.146000003814697,26.427,0.245,212,2007,1,3.66356164612965,1.79142608032682,3.27438621479577,"4"
"Colorado","Bent",32,2003,1,8011,"8",8011,TRUE,5.998,0.795,0.0370000004768372,0.580999965667725,0.146000003814697,26.427,0.245,212,2007,1,3.46573590279973,1.79142608032682,3.27438621479577,"4"
"Colorado","Bent",27,2004,1,8011,"8",8011,TRUE,5.998,0.795,0.0370000004768372,0.580999965667725,0.146000003814697,26.427,0.245,212,2007,1,3.29583686600433,1.79142608032682,3.27438621479577,"4"
"Colorado","Bent",20,2005,1,8011,"8",8011,TRUE,5.998,0.795,0.0370000004768372,0.580999965667725,0.146000003814697,26.427,0.245,212,2007,1,2.99573227355399,1.79142608032682,3.27438621479577,"4"
"Colorado","Bent",19,2006,1,8011,"8",8011,TRUE,5.998,0.795,0.0370000004768372,0.580999965667725,0.146000003814697,26.427,0.245,212,2007,1,2.94443897916644,1.79142608032682,3.27438621479577,"4"
"Colorado","Bent",11,2007,1,8011,"8",8011,TRUE,5.998,0.795,0.0370000004768372,0.580999965667725,0.146000003814697,26.427,0.245,212,2007,1,2.39789527279837,1.79142608032682,3.27438621479577,"4"
"Colorado","Boulder",5381,2001,1,8013,"8",8013,TRUE,291.288,0.885,0.00899999976158142,0.492000045776367,0.420999984741211,50.245,0.0780000019073486,2373,2007,1,8.59062950948942,5.67431246847217,3.91691103950092,"4"
"Colorado","Boulder",4543,2002,1,8013,"8",8013,TRUE,291.288,0.885,0.00899999976158142,0.492000045776367,0.420999984741211,50.245,0.0780000019073486,2373,2007,1,8.4213428657594,5.67431246847217,3.91691103950092,"4"
"Colorado","Boulder",4048,2003,1,8013,"8",8013,TRUE,291.288,0.885,0.00899999976158142,0.492000045776367,0.420999984741211,50.245,0.0780000019073486,2373,2007,1,8.3059782109673,5.67431246847217,3.91691103950092,"4"
"Colorado","Boulder",3655,2004,1,8013,"8",8013,TRUE,291.288,0.885,0.00899999976158142,0.492000045776367,0.420999984741211,50.245,0.0780000019073486,2373,2007,1,8.20385137218388,5.67431246847217,3.91691103950092,"4"
"Colorado","Boulder",3613,2005,1,8013,"8",8013,TRUE,291.288,0.885,0.00899999976158142,0.492000045776367,0.420999984741211,50.245,0.0780000019073486,2373,2007,1,8.19229373114764,5.67431246847217,3.91691103950092,"4"
"Colorado","Boulder",3641,2006,1,8013,"8",8013,TRUE,291.288,0.885,0.00899999976158142,0.492000045776367,0.420999984741211,50.245,0.0780000019073486,2373,2007,1,8.20001364817543,5.67431246847217,3.91691103950092,"4"
"Colorado","Boulder",3691,2007,1,8013,"8",8013,TRUE,291.288,0.885,0.00899999976158142,0.492000045776367,0.420999984741211,50.245,0.0780000019073486,2373,2007,1,8.21365270303,5.67431246847217,3.91691103950092,"4"
"Colorado","Chaffee",348,2001,1,8015,"8",8015,TRUE,16.242,0.909000015258789,0.0160000002384186,0.658000001907349,0.151999998092651,30.881,0.131000003814697,197,2007,1,5.85220247977447,2.78760047986022,3.43014110805193,"4"
"Colorado","Chaffee",333,2002,1,8015,"8",8015,TRUE,16.242,0.909000015258789,0.0160000002384186,0.658000001907349,0.151999998092651,30.881,0.131000003814697,197,2007,1,5.80814248998044,2.78760047986022,3.43014110805193,"4"
"Colorado","Chaffee",327,2003,1,8015,"8",8015,TRUE,16.242,0.909000015258789,0.0160000002384186,0.658000001907349,0.151999998092651,30.881,0.131000003814697,197,2007,1,5.78996017089725,2.78760047986022,3.43014110805193,"4"
"Colorado","Chaffee",265,2004,1,8015,"8",8015,TRUE,16.242,0.909000015258789,0.0160000002384186,0.658000001907349,0.151999998092651,30.881,0.131000003814697,197,2007,1,5.57972982598622,2.78760047986022,3.43014110805193,"4"
"Colorado","Chaffee",304,2005,1,8015,"8",8015,TRUE,16.242,0.909000015258789,0.0160000002384186,0.658000001907349,0.151999998092651,30.881,0.131000003814697,197,2007,1,5.71702770140622,2.78760047986022,3.43014110805193,"4"
"Colorado","Chaffee",291,2006,1,8015,"8",8015,TRUE,16.242,0.909000015258789,0.0160000002384186,0.658000001907349,0.151999998092651,30.881,0.131000003814697,197,2007,1,5.67332326717149,2.78760047986022,3.43014110805193,"4"
"Colorado","Chaffee",319,2007,1,8015,"8",8015,TRUE,16.242,0.909000015258789,0.0160000002384186,0.658000001907349,0.151999998092651,30.881,0.131000003814697,197,2007,1,5.76519110278484,2.78760047986022,3.43014110805193,"4"
"Colorado","Cheyenne",30,2001,1,8017,"8",8017,TRUE,2.231,0.929000015258789,0.005,0.689000034332275,0.118999996185303,34.746,0.108000001907349,16,2007,1,3.40119738166216,0.802449915450395,3.54806445747171,"4"
"Colorado","Cheyenne",41,2002,1,8017,"8",8017,TRUE,2.231,0.929000015258789,0.005,0.689000034332275,0.118999996185303,34.746,0.108000001907349,16,2007,1,3.71357206670431,0.802449915450395,3.54806445747171,"4"
"Colorado","Cheyenne",33,2003,1,8017,"8",8017,TRUE,2.231,0.929000015258789,0.005,0.689000034332275,0.118999996185303,34.746,0.108000001907349,16,2007,1,3.49650756146648,0.802449915450395,3.54806445747171,"4"
"Colorado","Cheyenne",26,2004,1,8017,"8",8017,TRUE,2.231,0.929000015258789,0.005,0.689000034332275,0.118999996185303,34.746,0.108000001907349,16,2007,1,3.25809653802148,0.802449915450395,3.54806445747171,"4"
"Colorado","Cheyenne",23,2005,1,8017,"8",8017,TRUE,2.231,0.929000015258789,0.005,0.689000034332275,0.118999996185303,34.746,0.108000001907349,16,2007,1,3.13549421592915,0.802449915450395,3.54806445747171,"4"
"Colorado","Cheyenne",28,2006,1,8017,"8",8017,TRUE,2.231,0.929000015258789,0.005,0.689000034332275,0.118999996185303,34.746,0.108000001907349,16,2007,1,3.3322045101752,0.802449915450395,3.54806445747171,"4"
"Colorado","Cheyenne",28,2007,1,8017,"8",8017,TRUE,2.231,0.929000015258789,0.005,0.689000034332275,0.118999996185303,34.746,0.108000001907349,16,2007,1,3.3322045101752,0.802449915450395,3.54806445747171,"4"
"Colorado","Clear Creek",173,2001,1,8019,"8",8019,TRUE,9.322,0.964000015258789,0.00300000011920929,0.606000022888184,0.312000007629395,56.537,0.0519999980926514,42,2007,1,5.15329159449778,2.23237719795055,4.03489529107704,"4"
"Colorado","Clear Creek",161,2002,1,8019,"8",8019,TRUE,9.322,0.964000015258789,0.00300000011920929,0.606000022888184,0.312000007629395,56.537,0.0519999980926514,42,2007,1,5.08140436498446,2.23237719795055,4.03489529107704,"4"
"Colorado","Clear Creek",148,2003,1,8019,"8",8019,TRUE,9.322,0.964000015258789,0.00300000011920929,0.606000022888184,0.312000007629395,56.537,0.0519999980926514,42,2007,1,4.99721227376411,2.23237719795055,4.03489529107704,"4"
"Colorado","Clear Creek",161,2004,1,8019,"8",8019,TRUE,9.322,0.964000015258789,0.00300000011920929,0.606000022888184,0.312000007629395,56.537,0.0519999980926514,42,2007,1,5.08140436498446,2.23237719795055,4.03489529107704,"4"
"Colorado","Clear Creek",120,2005,1,8019,"8",8019,TRUE,9.322,0.964000015258789,0.00300000011920929,0.606000022888184,0.312000007629395,56.537,0.0519999980926514,42,2007,1,4.78749174278205,2.23237719795055,4.03489529107704,"4"
"Colorado","Clear Creek",147,2006,1,8019,"8",8019,TRUE,9.322,0.964000015258789,0.00300000011920929,0.606000022888184,0.312000007629395,56.537,0.0519999980926514,42,2007,1,4.99043258677874,2.23237719795055,4.03489529107704,"4"
"Colorado","Clear Creek",154,2007,1,8019,"8",8019,TRUE,9.322,0.964000015258789,0.00300000011920929,0.606000022888184,0.312000007629395,56.537,0.0519999980926514,42,2007,1,5.03695260241363,2.23237719795055,4.03489529107704,"4"
"Colorado","Conejos",28,2001,1,8021,"8",8021,TRUE,8.4,0.728000030517578,0.00200000002980232,0.530000009536743,0.106999998092651,20.708,0.286000003814697,471,2007,1,3.3322045101752,2.12823170584927,3.03052009903965,"4"
"Colorado","Conejos",44,2002,1,8021,"8",8021,TRUE,8.4,0.728000030517578,0.00200000002980232,0.530000009536743,0.106999998092651,20.708,0.286000003814697,471,2007,1,3.78418963391826,2.12823170584927,3.03052009903965,"4"
"Colorado","Conejos",33,2003,1,8021,"8",8021,TRUE,8.4,0.728000030517578,0.00200000002980232,0.530000009536743,0.106999998092651,20.708,0.286000003814697,471,2007,1,3.49650756146648,2.12823170584927,3.03052009903965,"4"
"Colorado","Conejos",33,2004,1,8021,"8",8021,TRUE,8.4,0.728000030517578,0.00200000002980232,0.530000009536743,0.106999998092651,20.708,0.286000003814697,471,2007,1,3.49650756146648,2.12823170584927,3.03052009903965,"4"
"Colorado","Conejos",29,2005,1,8021,"8",8021,TRUE,8.4,0.728000030517578,0.00200000002980232,0.530000009536743,0.106999998092651,20.708,0.286000003814697,471,2007,1,3.36729582998647,2.12823170584927,3.03052009903965,"4"
"Colorado","Conejos",25,2006,1,8021,"8",8021,TRUE,8.4,0.728000030517578,0.00200000002980232,0.530000009536743,0.106999998092651,20.708,0.286000003814697,471,2007,1,3.2188758248682,2.12823170584927,3.03052009903965,"4"
"Colorado","Conejos",29,2007,1,8021,"8",8021,TRUE,8.4,0.728000030517578,0.00200000002980232,0.530000009536743,0.106999998092651,20.708,0.286000003814697,471,2007,1,3.36729582998647,2.12823170584927,3.03052009903965,"4"
"Colorado","Costilla",11,2001,1,8023,"8",8023,TRUE,3.663,0.609000015258789,0.00800000011920929,0.5,0.105,18.7,0.335,274,2007,1,2.39789527279837,1.29828248379668,2.92852352386054,"4"
"Colorado","Costilla",12,2002,1,8023,"8",8023,TRUE,3.663,0.609000015258789,0.00800000011920929,0.5,0.105,18.7,0.335,274,2007,1,2.484906649788,1.29828248379668,2.92852352386054,"4"
"Colorado","Costilla",9,2003,1,8023,"8",8023,TRUE,3.663,0.609000015258789,0.00800000011920929,0.5,0.105,18.7,0.335,274,2007,1,2.19722457733622,1.29828248379668,2.92852352386054,"4"
"Colorado","Costilla",10,2004,1,8023,"8",8023,TRUE,3.663,0.609000015258789,0.00800000011920929,0.5,0.105,18.7,0.335,274,2007,1,2.30258509299405,1.29828248379668,2.92852352386054,"4"
"Colorado","Costilla",16,2005,1,8023,"8",8023,TRUE,3.663,0.609000015258789,0.00800000011920929,0.5,0.105,18.7,0.335,274,2007,1,2.77258872223978,1.29828248379668,2.92852352386054,"4"
"Colorado","Costilla",7,2006,1,8023,"8",8023,TRUE,3.663,0.609000015258789,0.00800000011920929,0.5,0.105,18.7,0.335,274,2007,1,1.94591014905531,1.29828248379668,2.92852352386054,"4"
"Colorado","Costilla",20,2007,1,8023,"8",8023,TRUE,3.663,0.609000015258789,0.00800000011920929,0.5,0.105,18.7,0.335,274,2007,1,2.99573227355399,1.29828248379668,2.92852352386054,"4"
"Colorado","Crowley",18,2001,1,8025,"8",8025,TRUE,5.518,0.829000015258789,0.07,0.623000030517578,0.08,23.524,0.322000007629395,162,2007,1,2.89037175789616,1.70801547579509,3.15802117659771,"4"
"Colorado","Crowley",17,2002,1,8025,"8",8025,TRUE,5.518,0.829000015258789,0.07,0.623000030517578,0.08,23.524,0.322000007629395,162,2007,1,2.83321334405622,1.70801547579509,3.15802117659771,"4"
"Colorado","Crowley",15,2003,1,8025,"8",8025,TRUE,5.518,0.829000015258789,0.07,0.623000030517578,0.08,23.524,0.322000007629395,162,2007,1,2.70805020110221,1.70801547579509,3.15802117659771,"4"
"Colorado","Crowley",14,2004,1,8025,"8",8025,TRUE,5.518,0.829000015258789,0.07,0.623000030517578,0.08,23.524,0.322000007629395,162,2007,1,2.63905732961526,1.70801547579509,3.15802117659771,"4"
"Colorado","Crowley",9,2005,1,8025,"8",8025,TRUE,5.518,0.829000015258789,0.07,0.623000030517578,0.08,23.524,0.322000007629395,162,2007,1,2.19722457733622,1.70801547579509,3.15802117659771,"4"
"Colorado","Crowley",16,2006,1,8025,"8",8025,TRUE,5.518,0.829000015258789,0.07,0.623000030517578,0.08,23.524,0.322000007629395,162,2007,1,2.77258872223978,1.70801547579509,3.15802117659771,"4"
"Colorado","Crowley",9,2007,1,8025,"8",8025,TRUE,5.518,0.829000015258789,0.07,0.623000030517578,0.08,23.524,0.322000007629395,162,2007,1,2.19722457733622,1.70801547579509,3.15802117659771,"4"
"Colorado","Custer",25,2001,1,8027,"8",8027,TRUE,3.503,0.959000015258789,0.00400000005960465,0.646000022888184,0.192000007629395,29.797,0.145,33,2007,1,3.2188758248682,1.25361974421535,3.39440771730274,"4"
"Colorado","Custer",38,2002,1,8027,"8",8027,TRUE,3.503,0.959000015258789,0.00400000005960465,0.646000022888184,0.192000007629395,29.797,0.145,33,2007,1,3.63758615972639,1.25361974421535,3.39440771730274,"4"
"Colorado","Custer",31,2003,1,8027,"8",8027,TRUE,3.503,0.959000015258789,0.00400000005960465,0.646000022888184,0.192000007629395,29.797,0.145,33,2007,1,3.43398720448515,1.25361974421535,3.39440771730274,"4"
"Colorado","Custer",25,2004,1,8027,"8",8027,TRUE,3.503,0.959000015258789,0.00400000005960465,0.646000022888184,0.192000007629395,29.797,0.145,33,2007,1,3.2188758248682,1.25361974421535,3.39440771730274,"4"
"Colorado","Custer",16,2005,1,8027,"8",8027,TRUE,3.503,0.959000015258789,0.00400000005960465,0.646000022888184,0.192000007629395,29.797,0.145,33,2007,1,2.77258872223978,1.25361974421535,3.39440771730274,"4"
"Colorado","Custer",19,2006,1,8027,"8",8027,TRUE,3.503,0.959000015258789,0.00400000005960465,0.646000022888184,0.192000007629395,29.797,0.145,33,2007,1,2.94443897916644,1.25361974421535,3.39440771730274,"4"
"Colorado","Custer",14,2007,1,8027,"8",8027,TRUE,3.503,0.959000015258789,0.00400000005960465,0.646000022888184,0.192000007629395,29.797,0.145,33,2007,1,2.63905732961526,1.25361974421535,3.39440771730274,"4"
"Colorado","Delta",347,2001,1,8029,"8",8029,TRUE,27.834,0.923000030517578,0.005,0.593999996185303,0.136000003814697,27.418,0.162000007629395,526,2007,1,5.84932477994686,3.32625829499766,3.31119973201371,"4"
"Colorado","Delta",361,2002,1,8029,"8",8029,TRUE,27.834,0.923000030517578,0.005,0.593999996185303,0.136000003814697,27.418,0.162000007629395,526,2007,1,5.88887795833288,3.32625829499766,3.31119973201371,"4"
"Colorado","Delta",359,2003,1,8029,"8",8029,TRUE,27.834,0.923000030517578,0.005,0.593999996185303,0.136000003814697,27.418,0.162000007629395,526,2007,1,5.88332238848828,3.32625829499766,3.31119973201371,"4"
"Colorado","Delta",327,2004,1,8029,"8",8029,TRUE,27.834,0.923000030517578,0.005,0.593999996185303,0.136000003814697,27.418,0.162000007629395,526,2007,1,5.78996017089725,3.32625829499766,3.31119973201371,"4"
"Colorado","Delta",350,2005,1,8029,"8",8029,TRUE,27.834,0.923000030517578,0.005,0.593999996185303,0.136000003814697,27.418,0.162000007629395,526,2007,1,5.85793315448346,3.32625829499766,3.31119973201371,"4"
"Colorado","Delta",403,2006,1,8029,"8",8029,TRUE,27.834,0.923000030517578,0.005,0.593999996185303,0.136000003814697,27.418,0.162000007629395,526,2007,1,5.99893656194668,3.32625829499766,3.31119973201371,"4"
"Colorado","Delta",448,2007,1,8029,"8",8029,TRUE,27.834,0.923000030517578,0.005,0.593999996185303,0.136000003814697,27.418,0.162000007629395,526,2007,1,6.10479323241498,3.32625829499766,3.31119973201371,"4"
"Colorado","Denver",11166,2001,1,8031,"8",8031,TRUE,554.636,0.653000030517578,0.111000003814697,0.501999969482422,0.29,35.616,0.163999996185303,13716,2007,1,9.32062872587031,6.31831204272304,3.57279497509313,"4"
"Colorado","Denver",9058,2002,1,8031,"8",8031,TRUE,554.636,0.653000030517578,0.111000003814697,0.501999969482422,0.29,35.616,0.163999996185303,13716,2007,1,9.11140362411616,6.31831204272304,3.57279497509313,"4"
"Colorado","Denver",7988,2003,1,8031,"8",8031,TRUE,554.636,0.653000030517578,0.111000003814697,0.501999969482422,0.29,35.616,0.163999996185303,13716,2007,1,8.98569569453571,6.31831204272304,3.57279497509313,"4"
"Colorado","Denver",7420,2004,1,8031,"8",8031,TRUE,554.636,0.653000030517578,0.111000003814697,0.501999969482422,0.29,35.616,0.163999996185303,13716,2007,1,8.91193433616143,6.31831204272304,3.57279497509313,"4"
"Colorado","Denver",7282,2005,1,8031,"8",8031,TRUE,554.636,0.653000030517578,0.111000003814697,0.501999969482422,0.29,35.616,0.163999996185303,13716,2007,1,8.89316082873538,6.31831204272304,3.57279497509313,"4"
"Colorado","Denver",7282,2006,1,8031,"8",8031,TRUE,554.636,0.653000030517578,0.111000003814697,0.501999969482422,0.29,35.616,0.163999996185303,13716,2007,1,8.89316082873538,6.31831204272304,3.57279497509313,"4"
"Colorado","Denver",7737,2007,1,8031,"8",8031,TRUE,554.636,0.653000030517578,0.111000003814697,0.501999969482422,0.29,35.616,0.163999996185303,13716,2007,1,8.95376929454945,6.31831204272304,3.57279497509313,"4"
"Colorado","Dolores",17,2001,1,8033,"8",8033,TRUE,1.844,0.953000030517578,0.00100000001490116,0.62000002861023,0.0980000019073486,25.826,0.14,24,2007,1,2.83321334405622,0.611937125134402,3.25138173642446,"4"
"Colorado","Dolores",16,2002,1,8033,"8",8033,TRUE,1.844,0.953000030517578,0.00100000001490116,0.62000002861023,0.0980000019073486,25.826,0.14,24,2007,1,2.77258872223978,0.611937125134402,3.25138173642446,"4"
"Colorado","Dolores",11,2003,1,8033,"8",8033,TRUE,1.844,0.953000030517578,0.00100000001490116,0.62000002861023,0.0980000019073486,25.826,0.14,24,2007,1,2.39789527279837,0.611937125134402,3.25138173642446,"4"
"Colorado","Dolores",12,2004,1,8033,"8",8033,TRUE,1.844,0.953000030517578,0.00100000001490116,0.62000002861023,0.0980000019073486,25.826,0.14,24,2007,1,2.484906649788,0.611937125134402,3.25138173642446,"4"
"Colorado","Dolores",11,2005,1,8033,"8",8033,TRUE,1.844,0.953000030517578,0.00100000001490116,0.62000002861023,0.0980000019073486,25.826,0.14,24,2007,1,2.39789527279837,0.611937125134402,3.25138173642446,"4"
"Colorado","Dolores",11,2006,1,8033,"8",8033,TRUE,1.844,0.953000030517578,0.00100000001490116,0.62000002861023,0.0980000019073486,25.826,0.14,24,2007,1,2.39789527279837,0.611937125134402,3.25138173642446,"4"
"Colorado","Dolores",6,2007,1,8033,"8",8033,TRUE,1.844,0.953000030517578,0.00100000001490116,0.62000002861023,0.0980000019073486,25.826,0.14,24,2007,1,1.79175946922805,0.611937125134402,3.25138173642446,"4"
"Colorado","Douglas",4431,2001,1,8035,"8",8035,TRUE,175.766,0.928000030517578,0.01,0.541000022888184,0.407000007629395,77.513,0.0189999997615814,161,2007,1,8.39638057119949,5.16915356495386,4.35044566422768,"4"
"Colorado","Douglas",3945,2002,1,8035,"8",8035,TRUE,175.766,0.928000030517578,0.01,0.541000022888184,0.407000007629395,77.513,0.0189999997615814,161,2007,1,8.28020423327997,5.16915356495386,4.35044566422768,"4"
"Colorado","Douglas",3918,2003,1,8035,"8",8035,TRUE,175.766,0.928000030517578,0.01,0.541000022888184,0.407000007629395,77.513,0.0189999997615814,161,2007,1,8.27333659850449,5.16915356495386,4.35044566422768,"4"
"Colorado","Douglas",3799,2004,1,8035,"8",8035,TRUE,175.766,0.928000030517578,0.01,0.541000022888184,0.407000007629395,77.513,0.0189999997615814,161,2007,1,8.24249315318763,5.16915356495386,4.35044566422768,"4"
"Colorado","Douglas",3913,2005,1,8035,"8",8035,TRUE,175.766,0.928000030517578,0.01,0.541000022888184,0.407000007629395,77.513,0.0189999997615814,161,2007,1,8.27205962221041,5.16915356495386,4.35044566422768,"4"
"Colorado","Douglas",4386,2006,1,8035,"8",8035,TRUE,175.766,0.928000030517578,0.01,0.541000022888184,0.407000007629395,77.513,0.0189999997615814,161,2007,1,8.38617292897783,5.16915356495386,4.35044566422768,"4"
"Colorado","Douglas",4559,2007,1,8035,"8",8035,TRUE,175.766,0.928000030517578,0.01,0.541000022888184,0.407000007629395,77.513,0.0189999997615814,161,2007,1,8.42485858021344,5.16915356495386,4.35044566422768,"4"
"Colorado","Eagle",796,2001,1,8037,"8",8037,TRUE,41.659,0.854000015258789,0.00300000011920929,0.568000030517578,0.33,50,0.0430000019073486,94,2007,1,6.67959918584438,3.72951743170411,3.91202300542815,"4"
"Colorado","Eagle",605,2002,1,8037,"8",8037,TRUE,41.659,0.854000015258789,0.00300000011920929,0.568000030517578,0.33,50,0.0430000019073486,94,2007,1,6.40522845803084,3.72951743170411,3.91202300542815,"4"
"Colorado","Eagle",738,2003,1,8037,"8",8037,TRUE,41.659,0.854000015258789,0.00300000011920929,0.568000030517578,0.33,50,0.0430000019073486,94,2007,1,6.60394382460047,3.72951743170411,3.91202300542815,"4"
"Colorado","Eagle",752,2004,1,8037,"8",8037,TRUE,41.659,0.854000015258789,0.00300000011920929,0.568000030517578,0.33,50,0.0430000019073486,94,2007,1,6.62273632394984,3.72951743170411,3.91202300542815,"4"
